MultilexDrug_ID,dmd_id,FullName, Year, IssueCount_midpoint6
1234;567;0,30076511000001105,DUMMY_NAME,2021,36280
1234;567;0,30076711000001100,DUMMY_NAME,2023,17781
1234;567;0,30077011000001104,DUMMY_NAME,2022,23437
1234;567;0,30077211000001109,DUMMY_NAME,2020,81476
1234;567;0,30078211000001108,DUMMY_NAME,2019,1008
1234;567;0,30078411000001107,DUMMY_NAME,2022,56815
1234;567;0,30078711000001101,DUMMY_NAME,2019,84024
1234;567;0,30079111000001109,DUMMY_NAME,2023,120189
1234;567;0,30079911000001107,DUMMY_NAME,2021,115327
1234;567;0,30080111000001109,DUMMY_NAME,2022,97600
1234;567;0,30080711000001105,DUMMY_NAME,2022,107664
1234;567;0,30080911000001107,DUMMY_NAME,2023,84194
1234;567;0,30081111000001103,DUMMY_NAME,2021,21215
1234;567;0,30081311000001101,DUMMY_NAME,2019,43354
1234;567;0,30081511000001107,DUMMY_NAME,2019,30482
1234;567;0,30081811000001105,DUMMY_NAME,2020,102991
1234;567;0,30082011000001107,DUMMY_NAME,2023,71926
1234;567;0,30082211000001102,DUMMY_NAME,2018,98174
1234;567;0,30082611000001100,DUMMY_NAME,2018,57788
1234;567;0,30082811000001101,DUMMY_NAME,2020,64658
1234;567;0,30083211000001108,DUMMY_NAME,2020,111989
1234;567;0,30083411000001107,DUMMY_NAME,2019,54407
1234;567;0,30083611000001105,DUMMY_NAME,2023,79722
1234;567;0,30084211000001106,DUMMY_NAME,2021,12858
1234;567;0,30084511000001109,DUMMY_NAME,2020,78328
1234;567;0,30084811000001107,DUMMY_NAME,2021,10068
1234;567;0,30085011000001102,DUMMY_NAME,2021,70188
1234;567;0,30085411000001106,DUMMY_NAME,2019,32584
1234;567;0,30085711000001100,DUMMY_NAME,2020,70329
1234;567;0,30085911000001103,DUMMY_NAME,2023,110735
1234;567;0,30086111000001107,DUMMY_NAME,2021,53959
1234;567;0,30086311000001109,DUMMY_NAME,2023,64859
1234;567;0,30086611000001104,DUMMY_NAME,2020,7114
1234;567;0,30086811000001100,DUMMY_NAME,2021,5989
1234;567;0,30087011000001109,DUMMY_NAME,2019,32406
1234;567;0,30087411000001100,DUMMY_NAME,2019,81581
1234;567;0,30087611000001102,DUMMY_NAME,2022,59906
1234;567;0,30087811000001103,DUMMY_NAME,2019,88741
1234;567;0,30088011000001105,DUMMY_NAME,2019,88069
1234;567;0,30088211000001100,DUMMY_NAME,2023,83854
1234;567;0,30088411000001101,DUMMY_NAME,2018,8513
1234;567;0,30088611000001103,DUMMY_NAME,2019,52311
1234;567;0,30088811000001104,DUMMY_NAME,2022,102272
1234;567;0,30089311000001102,DUMMY_NAME,2018,110387
1234;567;0,30089711000001103,DUMMY_NAME,2022,23807
1234;567;0,30089911000001101,DUMMY_NAME,2019,110255
1234;567;0,30090111000001105,DUMMY_NAME,2022,1059
1234;567;0,30090311000001107,DUMMY_NAME,2018,65056
1234;567;0,30090511000001101,DUMMY_NAME,2021,96814
1234;567;0,30090711000001106,DUMMY_NAME,2020,52732
1234;567;0,30091011000001100,DUMMY_NAME,2023,113084
1234;567;0,300911000001102,DUMMY_NAME,2018,6389
1234;567;0,30091211000001105,DUMMY_NAME,2022,16391
1234;567;0,30091411000001109,DUMMY_NAME,2019,69864
1234;567;0,30091611000001107,DUMMY_NAME,2020,72069
1234;567;0,30091811000001106,DUMMY_NAME,2020,117093
1234;567;0,30092111000001109,DUMMY_NAME,2023,41500
1234;567;0,30092411000001104,DUMMY_NAME,2020,121983
1234;567;0,30092711000001105,DUMMY_NAME,2018,111964
1234;567;0,30093411000001108,DUMMY_NAME,2021,96702
1234;567;0,30093711000001102,DUMMY_NAME,2020,38826
1234;567;0,30094011000001102,DUMMY_NAME,2021,86054
1234;567;0,30094311000001104,DUMMY_NAME,2018,98694
1234;567;0,30094511000001105,DUMMY_NAME,2021,39568
1234;567;0,30094911000001103,DUMMY_NAME,2019,95941
1234;567;0,30095411000001107,DUMMY_NAME,2020,5320
1234;567;0,30096211000001102,DUMMY_NAME,2023,3006
1234;567;0,30096511000001104,DUMMY_NAME,2019,96233
1234;567;0,30096811000001101,DUMMY_NAME,2023,62254
1234;567;0,30097311000001108,DUMMY_NAME,2018,44201
1234;567;0,30097511000001102,DUMMY_NAME,2019,108243
1234;567;0,30097711000001107,DUMMY_NAME,2020,27828
1234;567;0,30097911000001109,DUMMY_NAME,2019,89520
1234;567;0,30098111000001107,DUMMY_NAME,2019,31666
1234;567;0,30098311000001109,DUMMY_NAME,2023,113451
1234;567;0,30098811000001100,DUMMY_NAME,2022,15053
1234;567;0,30099011000001101,DUMMY_NAME,2018,111885
1234;567;0,30099211000001106,DUMMY_NAME,2021,46774
1234;567;0,30099911000001102,DUMMY_NAME,2023,74035
1234;567;0,30100111000001100,DUMMY_NAME,2019,45402
1234;567;0,30100311000001103,DUMMY_NAME,2019,42685
1234;567;0,30100511000001109,DUMMY_NAME,2020,45504
1234;567;0,30100711000001104,DUMMY_NAME,2023,72131
1234;567;0,30101011000001105,DUMMY_NAME,2018,118228
1234;567;0,301011000001105,DUMMY_NAME,2021,41000
1234;567;0,30101211000001100,DUMMY_NAME,2018,70525
1234;567;0,30102211000001107,DUMMY_NAME,2020,2525
1234;567;0,30102411000001106,DUMMY_NAME,2020,83037
1234;567;0,30102611000001109,DUMMY_NAME,2023,48633
1234;567;0,30102811000001108,DUMMY_NAME,2019,67921
1234;567;0,30103611000001104,DUMMY_NAME,2018,63860
1234;567;0,30104511000001100,DUMMY_NAME,2022,51663
1234;567;0,30104711000001105,DUMMY_NAME,2022,86159
1234;567;0,30104911000001107,DUMMY_NAME,2020,64424
1234;567;0,30105111000001108,DUMMY_NAME,2022,2741
1234;567;0,30105511000001104,DUMMY_NAME,2019,71377
1234;567;0,30105711000001109,DUMMY_NAME,2021,75860
1234;567;0,30105911000001106,DUMMY_NAME,2022,5414
1234;567;0,30106511000001106,DUMMY_NAME,2018,72602
1234;567;0,30106711000001101,DUMMY_NAME,2022,12736
1234;567;0,30106911000001104,DUMMY_NAME,2022,9662
1234;567;0,30107111000001104,DUMMY_NAME,2018,112255
1234;567;0,30107511000001108,DUMMY_NAME,2020,87565
1234;567;0,30108011000001104,DUMMY_NAME,2023,29722
1234;567;0,30108211000001109,DUMMY_NAME,2019,63584
1234;567;0,30108411000001108,DUMMY_NAME,2023,117324
1234;567;0,30109211000001104,DUMMY_NAME,2022,121976
1234;567;0,30109411000001100,DUMMY_NAME,2020,64352
1234;567;0,30109611000001102,DUMMY_NAME,2021,62873
1234;567;0,30109811000001103,DUMMY_NAME,2018,15905
1234;567;0,30111000001109,DUMMY_NAME,2022,112657
1234;567;0,30111211000001102,DUMMY_NAME,2019,68684
1234;567;0,30111411000001103,DUMMY_NAME,2023,100713
1234;567;0,30111611000001100,DUMMY_NAME,2022,50940
1234;567;0,30111811000001101,DUMMY_NAME,2023,31806
1234;567;0,30112111000001103,DUMMY_NAME,2022,18984
1234;567;0,30112311000001101,DUMMY_NAME,2018,12116
1234;567;0,30112511000001107,DUMMY_NAME,2019,4201
1234;567;0,30112711000001102,DUMMY_NAME,2019,116897
1234;567;0,30112911000001100,DUMMY_NAME,2020,42916
1234;567;0,30113211000001103,DUMMY_NAME,2019,86793
1234;567;0,30113411000001104,DUMMY_NAME,2021,16152
1234;567;0,30113611000001101,DUMMY_NAME,2021,76017
1234;567;0,30113811000001102,DUMMY_NAME,2021,86455
1234;567;0,30114011000001105,DUMMY_NAME,2019,18464
1234;567;0,30114311000001108,DUMMY_NAME,2020,76383
1234;567;0,30114811000001104,DUMMY_NAME,2019,91234
1234;567;0,30115011000001109,DUMMY_NAME,2023,24367
1234;567;0,30115211000001104,DUMMY_NAME,2019,14913
1234;567;0,30115511000001101,DUMMY_NAME,2022,61053
1234;567;0,30115811000001103,DUMMY_NAME,2020,63462
1234;567;0,30116211000001105,DUMMY_NAME,2023,75257
1234;567;0,30116411000001109,DUMMY_NAME,2021,57948
1234;567;0,30116611000001107,DUMMY_NAME,2022,55982
1234;567;0,30116811000001106,DUMMY_NAME,2023,119729
1234;567;0,30117011000001102,DUMMY_NAME,2022,35738
1234;567;0,30117211000001107,DUMMY_NAME,2023,75965
1234;567;0,30117411000001106,DUMMY_NAME,2023,24544
1234;567;0,30117711000001100,DUMMY_NAME,2022,109969
1234;567;0,30118011000001101,DUMMY_NAME,2021,45284
1234;567;0,30118711000001104,DUMMY_NAME,2019,49813
1234;567;0,30118911000001102,DUMMY_NAME,2021,72856
1234;567;0,30119111000001107,DUMMY_NAME,2021,92724
1234;567;0,30119311000001109,DUMMY_NAME,2019,50844
1234;567;0,30122211000001101,DUMMY_NAME,2018,93861
1234;567;0,30122411000001102,DUMMY_NAME,2021,109744
1234;567;0,30122611000001104,DUMMY_NAME,2020,122780
1234;567;0,30122811000001100,DUMMY_NAME,2019,42895
1234;567;0,30123011000001102,DUMMY_NAME,2020,50645
1234;567;0,30123811000001108,DUMMY_NAME,2023,37122
1234;567;0,30124211000001105,DUMMY_NAME,2021,121048
1234;567;0,30124811000001106,DUMMY_NAME,2022,108443
1234;567;0,30125011000001101,DUMMY_NAME,2022,34243
1234;567;0,30125211000001106,DUMMY_NAME,2021,31878
1234;567;0,30125411000001105,DUMMY_NAME,2019,51240
1234;567;0,30126011000001105,DUMMY_NAME,2022,98447
1234;567;0,30126211000001100,DUMMY_NAME,2022,51947
1234;567;0,30126611000001103,DUMMY_NAME,2020,108579
1234;567;0,30126811000001104,DUMMY_NAME,2021,56353
1234;567;0,30127011000001108,DUMMY_NAME,2019,36273
1234;567;0,30127311000001106,DUMMY_NAME,2022,33265
1234;567;0,30127911000001107,DUMMY_NAME,2023,39216
1234;567;0,30128711000001106,DUMMY_NAME,2022,15090
1234;567;0,30128911000001108,DUMMY_NAME,2022,103035
1234;567;0,30129311000001101,DUMMY_NAME,2018,107764
1234;567;0,30129811000001105,DUMMY_NAME,2019,39363
1234;567;0,30130211000001100,DUMMY_NAME,2019,5399
1234;567;0,30130411000001101,DUMMY_NAME,2018,33965
1234;567;0,30130611000001103,DUMMY_NAME,2019,82211
1234;567;0,3013111000001101,DUMMY_NAME,2018,58351
1234;567;0,30131211000001106,DUMMY_NAME,2023,39181
1234;567;0,30131411000001105,DUMMY_NAME,2019,103419
1234;567;0,30131611000001108,DUMMY_NAME,2018,55412
1234;567;0,30131811000001107,DUMMY_NAME,2019,11997
1234;567;0,30132011000001109,DUMMY_NAME,2022,33289
1234;567;0,30133111000001104,DUMMY_NAME,2022,105897
1234;567;0,30133311000001102,DUMMY_NAME,2019,80711
1234;567;0,30133511000001108,DUMMY_NAME,2018,36702
1234;567;0,30133711000001103,DUMMY_NAME,2023,83678
1234;567;0,30133911000001101,DUMMY_NAME,2021,112319
1234;567;0,30134111000001102,DUMMY_NAME,2022,30870
1234;567;0,30134311000001100,DUMMY_NAME,2019,118620
1234;567;0,30134511000001106,DUMMY_NAME,2020,59293
1234;567;0,30134711000001101,DUMMY_NAME,2018,111136
1234;567;0,30134911000001104,DUMMY_NAME,2023,46966
1234;567;0,30135711000001102,DUMMY_NAME,2019,116558
1234;567;0,30136011000001108,DUMMY_NAME,2021,84369
1234;567;0,30136411000001104,DUMMY_NAME,2019,100012
1234;567;0,30136611000001101,DUMMY_NAME,2023,32565
1234;567;0,30137011000001106,DUMMY_NAME,2021,117367
1234;567;0,30137211000001101,DUMMY_NAME,2021,42657
1234;567;0,30137811000001100,DUMMY_NAME,2019,51926
1234;567;0,30138311000001105,DUMMY_NAME,2019,49205
1234;567;0,30138511000001104,DUMMY_NAME,2023,68439
1234;567;0,30172711000001109,DUMMY_NAME,2019,94867
1234;567;0,30204011000001106,DUMMY_NAME,2021,81291
1234;567;0,30204211000001101,DUMMY_NAME,2021,75109
1234;567;0,30204811000001100,DUMMY_NAME,2020,6464
1234;567;0,30205011000001105,DUMMY_NAME,2021,117096
1234;567;0,30205311000001108,DUMMY_NAME,2021,122997
1234;567;0,30205611000001103,DUMMY_NAME,2019,74642
1234;567;0,30205811000001104,DUMMY_NAME,2018,39414
1234;567;0,30206011000001101,DUMMY_NAME,2023,50919
1234;567;0,30206311000001103,DUMMY_NAME,2018,89884
1234;567;0,30206711000001104,DUMMY_NAME,2021,34075
1234;567;0,30207711000001101,DUMMY_NAME,2020,92445
1234;567;0,30208011000001102,DUMMY_NAME,2022,21678
1234;567;0,30208611000001109,DUMMY_NAME,2019,95456
1234;567;0,30209011000001107,DUMMY_NAME,2022,102980
1234;567;0,30209411000001103,DUMMY_NAME,2023,36759
1234;567;0,30209511000001104,DUMMY_NAME,2018,87011
1234;567;0,30210011000001101,DUMMY_NAME,2021,14838
1234;567;0,30210611000001108,DUMMY_NAME,2020,100522
1234;567;0,30210911000001102,DUMMY_NAME,2022,13386
1234;567;0,30211111000001106,DUMMY_NAME,2022,10546
1234;567;0,30211611000001103,DUMMY_NAME,2023,62777
1234;567;0,30212211000001107,DUMMY_NAME,2023,87983
1234;567;0,30212411000001106,DUMMY_NAME,2020,67107
1234;567;0,30213011000001106,DUMMY_NAME,2021,43650
1234;567;0,3021311000001105,DUMMY_NAME,2020,58663
1234;567;0,30213311000001109,DUMMY_NAME,2018,45674
1234;567;0,30215211000001102,DUMMY_NAME,2020,9738
1234;567;0,30215611000001100,DUMMY_NAME,2021,79489
1234;567;0,30216011000001103,DUMMY_NAME,2018,107236
1234;567;0,30216211000001108,DUMMY_NAME,2023,95416
1234;567;0,3021711000001109,DUMMY_NAME,2021,70546
1234;567;0,30217211000001105,DUMMY_NAME,2023,48701
1234;567;0,30217811000001106,DUMMY_NAME,2019,50335
1234;567;0,30218011000001104,DUMMY_NAME,2022,113467
1234;567;0,30218211000001109,DUMMY_NAME,2022,51681
1234;567;0,30218611000001106,DUMMY_NAME,2023,82536
1234;567;0,30218811000001105,DUMMY_NAME,2023,26238
1234;567;0,30219011000001109,DUMMY_NAME,2022,75689
1234;567;0,30219211000001104,DUMMY_NAME,2020,46474
1234;567;0,30219811000001103,DUMMY_NAME,2020,63742
1234;567;0,30220011000001105,DUMMY_NAME,2020,34641
1234;567;0,30220411000001101,DUMMY_NAME,2018,98702
1234;567;0,30221211000001106,DUMMY_NAME,2020,99173
1234;567;0,30221411000001105,DUMMY_NAME,2023,20043
1234;567;0,30221611000001108,DUMMY_NAME,2022,23182
1234;567;0,30221811000001107,DUMMY_NAME,2021,72757
1234;567;0,30222011000001109,DUMMY_NAME,2019,64038
1234;567;0,30222611000001102,DUMMY_NAME,2021,88733
1234;567;0,3022311000001101,DUMMY_NAME,2018,22787
1234;567;0,30224011000001103,DUMMY_NAME,2021,41424
1234;567;0,30224311000001100,DUMMY_NAME,2018,40907
1234;567;0,30224511000001106,DUMMY_NAME,2020,111647
1234;567;0,30224711000001101,DUMMY_NAME,2019,42549
1234;567;0,30224911000001104,DUMMY_NAME,2022,65159
1234;567;0,30225111000001103,DUMMY_NAME,2022,105315
1234;567;0,30225311000001101,DUMMY_NAME,2021,115574
1234;567;0,30225511000001107,DUMMY_NAME,2023,7002
1234;567;0,3022711000001102,DUMMY_NAME,2019,105568
1234;567;0,302311000001104,DUMMY_NAME,2022,120041
1234;567;0,3023411000001104,DUMMY_NAME,2019,34694
1234;567;0,302411000001106,DUMMY_NAME,2021,34657
1234;567;0,3024611000001103,DUMMY_NAME,2023,25290
1234;567;0,3025011000001109,DUMMY_NAME,2023,96870
1234;567;0,30253411000001108,DUMMY_NAME,2022,110668
1234;567;0,30254311000001104,DUMMY_NAME,2018,113217
1234;567;0,302611000001109,DUMMY_NAME,2019,33945
1234;567;0,30266211000001107,DUMMY_NAME,2022,75260
1234;567;0,30266411000001106,DUMMY_NAME,2019,7789
1234;567;0,30266911000001103,DUMMY_NAME,2023,73700
1234;567;0,30267111000001103,DUMMY_NAME,2019,72226
1234;567;0,30267511000001107,DUMMY_NAME,2021,72688
1234;567;0,30269111000001109,DUMMY_NAME,2019,4256
1234;567;0,30269311000001106,DUMMY_NAME,2021,25429
1234;567;0,30269811000001102,DUMMY_NAME,2021,35025
1234;567;0,30270211000001101,DUMMY_NAME,2023,120389
1234;567;0,30270611000001104,DUMMY_NAME,2018,96845
1234;567;0,302711000001100,DUMMY_NAME,2022,65373
1234;567;0,30272011000001105,DUMMY_NAME,2020,75206
1234;567;0,30272511000001102,DUMMY_NAME,2021,77734
1234;567;0,30274411000001108,DUMMY_NAME,2019,47706
1234;567;0,30274611000001106,DUMMY_NAME,2023,49713
1234;567;0,30274811000001105,DUMMY_NAME,2021,31127
1234;567;0,30275211000001105,DUMMY_NAME,2022,107609
1234;567;0,30275411000001109,DUMMY_NAME,2021,88872
1234;567;0,30276111000001105,DUMMY_NAME,2018,31837
1234;567;0,30276311000001107,DUMMY_NAME,2023,116916
1234;567;0,30276511000001101,DUMMY_NAME,2022,40318
1234;567;0,30276911000001108,DUMMY_NAME,2023,34513
1234;567;0,30277311000001105,DUMMY_NAME,2020,69611
1234;567;0,30280311000001100,DUMMY_NAME,2018,16850
1234;567;0,302811000001108,DUMMY_NAME,2018,80466
1234;567;0,302911000001103,DUMMY_NAME,2021,18558
1234;567;0,30296111000001103,DUMMY_NAME,2019,113684
1234;567;0,30298911000001101,DUMMY_NAME,2019,120178
1234;567;0,303111000001107,DUMMY_NAME,2021,51394
1234;567;0,30333611000001102,DUMMY_NAME,2023,109120
1234;567;0,30334211000001101,DUMMY_NAME,2022,106535
1234;567;0,30334411000001102,DUMMY_NAME,2021,11399
1234;567;0,303411000001102,DUMMY_NAME,2019,22014
1234;567;0,303511000001103,DUMMY_NAME,2023,46207
1234;567;0,303611000001104,DUMMY_NAME,2023,43536
1234;567;0,30377111000001104,DUMMY_NAME,2020,73424
1234;567;0,303811000001100,DUMMY_NAME,2019,112337
1234;567;0,3038811000001109,DUMMY_NAME,2018,24135
1234;567;0,304011000001108,DUMMY_NAME,2022,19915
1234;567;0,3040311000001103,DUMMY_NAME,2020,16429
1234;567;0,304111000001109,DUMMY_NAME,2020,24563
1234;567;0,3043111000001107,DUMMY_NAME,2020,46924
1234;567;0,3043211000001101,DUMMY_NAME,2019,31378
1234;567;0,304511000001100,DUMMY_NAME,2021,59648
1234;567;0,3047711000001103,DUMMY_NAME,2019,82265
1234;567;0,3047911000001101,DUMMY_NAME,2019,77491
1234;567;0,3048211000001109,DUMMY_NAME,2020,58211
1234;567;0,3048611000001106,DUMMY_NAME,2020,16458
1234;567;0,3048811000001105,DUMMY_NAME,2018,8825
1234;567;0,3049211000001104,DUMMY_NAME,2018,100309
1234;567;0,3049511000001101,DUMMY_NAME,2023,19133
1234;567;0,3049911000001108,DUMMY_NAME,2020,121853
1234;567;0,305011000001107,DUMMY_NAME,2023,10640
1234;567;0,3050211000001109,DUMMY_NAME,2023,37044
1234;567;0,3050711000001102,DUMMY_NAME,2018,79011
1234;567;0,305111000001108,DUMMY_NAME,2022,45962
1234;567;0,3051511000001100,DUMMY_NAME,2019,64213
1234;567;0,305211000001102,DUMMY_NAME,2020,66808
1234;567;0,305311000001105,DUMMY_NAME,2023,17432
1234;567;0,3053511000001101,DUMMY_NAME,2020,94636
1234;567;0,30536911000001104,DUMMY_NAME,2019,43434
1234;567;0,30538511000001107,DUMMY_NAME,2022,22066
1234;567;0,3054611000001104,DUMMY_NAME,2022,30941
1234;567;0,305511000001104,DUMMY_NAME,2022,11273
1234;567;0,3055211000001100,DUMMY_NAME,2022,94384
1234;567;0,3055811000001104,DUMMY_NAME,2022,21986
1234;567;0,3056111000001100,DUMMY_NAME,2019,120253
1234;567;0,305711000001109,DUMMY_NAME,2023,2798
1234;567;0,3058111000001101,DUMMY_NAME,2018,83560
1234;567;0,3058411000001106,DUMMY_NAME,2020,106025
1234;567;0,3058811000001108,DUMMY_NAME,2022,64225
1234;567;0,306411000001107,DUMMY_NAME,2022,84305
1234;567;0,30664911000001109,DUMMY_NAME,2022,93241
1234;567;0,30665111000001105,DUMMY_NAME,2018,92094
1234;567;0,30665411000001100,DUMMY_NAME,2019,122779
1234;567;0,30665611000001102,DUMMY_NAME,2018,88231
1234;567;0,3067311000001107,DUMMY_NAME,2021,67759
1234;567;0,306811000001109,DUMMY_NAME,2023,68106
1234;567;0,306911000001104,DUMMY_NAME,2019,113363
1234;567;0,30708711000001108,DUMMY_NAME,2022,15126
1234;567;0,30711000001105,DUMMY_NAME,2019,59974
1234;567;0,307111000001104,DUMMY_NAME,2019,36275
1234;567;0,307211000001105,DUMMY_NAME,2022,59296
1234;567;0,30729911000001105,DUMMY_NAME,2018,63178
1234;567;0,3073911000001106,DUMMY_NAME,2018,79941
1234;567;0,30740811000001107,DUMMY_NAME,2023,25479
1234;567;0,307411000001109,DUMMY_NAME,2021,18558
1234;567;0,3074111000001105,DUMMY_NAME,2019,69110
1234;567;0,3074311000001107,DUMMY_NAME,2019,35765
1234;567;0,3074711000001106,DUMMY_NAME,2021,108828
1234;567;0,3074911000001108,DUMMY_NAME,2022,14482
1234;567;0,3075411000001104,DUMMY_NAME,2021,120153
1234;567;0,30760011000001108,DUMMY_NAME,2022,51801
1234;567;0,3076011000001104,DUMMY_NAME,2018,72172
1234;567;0,30760611000001101,DUMMY_NAME,2023,47340
1234;567;0,307611000001107,DUMMY_NAME,2023,67368
1234;567;0,30762311000001105,DUMMY_NAME,2018,78080
1234;567;0,30762511000001104,DUMMY_NAME,2020,8706
1234;567;0,30764011000001101,DUMMY_NAME,2022,69159
1234;567;0,30764211000001106,DUMMY_NAME,2022,19339
1234;567;0,30764411000001105,DUMMY_NAME,2021,6291
1234;567;0,30764611000001108,DUMMY_NAME,2021,43948
1234;567;0,30766411000001102,DUMMY_NAME,2019,63896
1234;567;0,30766711000001108,DUMMY_NAME,2023,41071
1234;567;0,30767011000001109,DUMMY_NAME,2021,15530
1234;567;0,3076711000001102,DUMMY_NAME,2020,59469
1234;567;0,30768411000001101,DUMMY_NAME,2023,77345
1234;567;0,307711000001103,DUMMY_NAME,2022,42264
1234;567;0,30771111000001107,DUMMY_NAME,2021,2135
1234;567;0,30772311000001100,DUMMY_NAME,2020,120272
1234;567;0,30772511000001106,DUMMY_NAME,2023,68610
1234;567;0,3077311000001103,DUMMY_NAME,2020,112775
1234;567;0,30777011000001101,DUMMY_NAME,2022,4513
1234;567;0,30777211000001106,DUMMY_NAME,2021,105594
1234;567;0,30777411000001105,DUMMY_NAME,2022,114870
1234;567;0,30777611000001108,DUMMY_NAME,2023,47151
1234;567;0,30777811000001107,DUMMY_NAME,2022,30146
1234;567;0,30778311000001102,DUMMY_NAME,2022,93859
1234;567;0,307811000001106,DUMMY_NAME,2021,94287
1234;567;0,30782011000001109,DUMMY_NAME,2023,2041
1234;567;0,30782211000001104,DUMMY_NAME,2018,59521
1234;567;0,30782411000001100,DUMMY_NAME,2020,6178
1234;567;0,30782611000001102,DUMMY_NAME,2022,88940
1234;567;0,30782811000001103,DUMMY_NAME,2023,106050
1234;567;0,30783011000001100,DUMMY_NAME,2021,76
1234;567;0,30783211000001105,DUMMY_NAME,2021,81577
1234;567;0,30783411000001109,DUMMY_NAME,2023,61473
1234;567;0,30786411000001104,DUMMY_NAME,2020,65269
1234;567;0,30786811000001102,DUMMY_NAME,2023,114426
1234;567;0,30787011000001106,DUMMY_NAME,2022,37433
1234;567;0,30787311000001109,DUMMY_NAME,2019,19884
1234;567;0,30787511000001103,DUMMY_NAME,2022,87625
1234;567;0,30787711000001108,DUMMY_NAME,2018,41955
1234;567;0,30787911000001105,DUMMY_NAME,2023,8460
1234;567;0,30788111000001108,DUMMY_NAME,2021,55019
1234;567;0,30788311000001105,DUMMY_NAME,2018,4837
1234;567;0,30788811000001101,DUMMY_NAME,2023,20816
1234;567;0,30789111000001101,DUMMY_NAME,2020,65650
1234;567;0,30789911000001103,DUMMY_NAME,2023,34957
1234;567;0,30790611000001104,DUMMY_NAME,2018,39466
1234;567;0,3079311000001108,DUMMY_NAME,2021,119469
1234;567;0,30793711000001104,DUMMY_NAME,2018,103525
1234;567;0,30794011000001104,DUMMY_NAME,2019,39741
1234;567;0,30795811000001106,DUMMY_NAME,2018,104162
1234;567;0,30800711000001108,DUMMY_NAME,2023,91911
1234;567;0,30802011000001105,DUMMY_NAME,2020,79513
1234;567;0,30802611000001103,DUMMY_NAME,2019,39963
1234;567;0,30805711000001103,DUMMY_NAME,2023,20211
1234;567;0,30805911000001101,DUMMY_NAME,2021,97161
1234;567;0,30808711000001105,DUMMY_NAME,2022,64966
1234;567;0,30809411000001107,DUMMY_NAME,2020,57071
1234;567;0,30810511000001101,DUMMY_NAME,2022,108896
1234;567;0,30810711000001106,DUMMY_NAME,2020,45073
1234;567;0,30810911000001108,DUMMY_NAME,2021,62551
1234;567;0,30811000001102,DUMMY_NAME,2019,123115
1234;567;0,30811511000001108,DUMMY_NAME,2018,105960
1234;567;0,30822711000001104,DUMMY_NAME,2018,104798
1234;567;0,30825411000001102,DUMMY_NAME,2020,25688
1234;567;0,30825611000001104,DUMMY_NAME,2020,89116
1234;567;0,30826111000001101,DUMMY_NAME,2023,6766
1234;567;0,30826311000001104,DUMMY_NAME,2023,18024
1234;567;0,30826511000001105,DUMMY_NAME,2018,56412
1234;567;0,30826711000001100,DUMMY_NAME,2022,82405
1234;567;0,30827011000001104,DUMMY_NAME,2021,110577
1234;567;0,30827211000001109,DUMMY_NAME,2020,93411
1234;567;0,30827911000001100,DUMMY_NAME,2019,99861
1234;567;0,30828411000001107,DUMMY_NAME,2018,19272
1234;567;0,30828611000001105,DUMMY_NAME,2018,21003
1234;567;0,30828811000001109,DUMMY_NAME,2022,109463
1234;567;0,30829011000001108,DUMMY_NAME,2020,99361
1234;567;0,30829111000001109,DUMMY_NAME,2020,62715
1234;567;0,30829511000001100,DUMMY_NAME,2020,18820
1234;567;0,30830611000001109,DUMMY_NAME,2020,100739
1234;567;0,30830811000001108,DUMMY_NAME,2023,19341
1234;567;0,30831411000001102,DUMMY_NAME,2022,58358
1234;567;0,30831611000001104,DUMMY_NAME,2021,49032
1234;567;0,30832011000001103,DUMMY_NAME,2020,74908
1234;567;0,3083211000001105,DUMMY_NAME,2018,19260
1234;567;0,30832211000001108,DUMMY_NAME,2021,30174
1234;567;0,30832411000001107,DUMMY_NAME,2021,24405
1234;567;0,30832611000001105,DUMMY_NAME,2020,94064
1234;567;0,30832811000001109,DUMMY_NAME,2021,118438
1234;567;0,30833111000001108,DUMMY_NAME,2018,5284
1234;567;0,30833411000001103,DUMMY_NAME,2021,40192
1234;567;0,30833611000001100,DUMMY_NAME,2020,23603
1234;567;0,30833811000001101,DUMMY_NAME,2021,31895
1234;567;0,30834011000001109,DUMMY_NAME,2020,70230
1234;567;0,30834411000001100,DUMMY_NAME,2023,27634
1234;567;0,30834511000001101,DUMMY_NAME,2023,65299
1234;567;0,30834811000001103,DUMMY_NAME,2021,104048
1234;567;0,30835111000001109,DUMMY_NAME,2019,118828
1234;567;0,308411000001108,DUMMY_NAME,2021,1680
1234;567;0,30841511000001104,DUMMY_NAME,2022,79176
1234;567;0,30841711000001109,DUMMY_NAME,2023,23110
1234;567;0,30842811000001105,DUMMY_NAME,2020,31168
1234;567;0,30843211000001103,DUMMY_NAME,2022,65010
1234;567;0,30843411000001104,DUMMY_NAME,2023,49483
1234;567;0,30843611000001101,DUMMY_NAME,2020,39262
1234;567;0,30843811000001102,DUMMY_NAME,2022,24830
1234;567;0,30844011000001105,DUMMY_NAME,2019,27801
1234;567;0,30844311000001108,DUMMY_NAME,2022,10934
1234;567;0,30844611000001103,DUMMY_NAME,2019,14167
1234;567;0,30845011000001109,DUMMY_NAME,2019,98197
1234;567;0,30845611000001102,DUMMY_NAME,2022,4905
1234;567;0,30847111000001101,DUMMY_NAME,2020,78460
